Sim_ID;Fracture_Case;HF_Case;K_min;K_max;Por_min;Por_max;Pore_pressure;Fracture_length_ft;Fracture_height_ft;Fracture_width_in;Fracture_perm_md;SF_Heat_Perf_kJ
3348;SF_BASE_CASE_MQR_003_261;124;0,001;0,02;0,109;0,314;9000;400;250;0,1;30000;100410
3349;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,00545;0,0157;5000;500;250;0,1;30000;3231,78
3350;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,0545;0,157;5000;500;250;0,1;30000;8082,07
3351;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,109;0,314;5000;500;250;0,1;30000;11406,48
3352;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,00545;0,0157;5000;500;250;0,1;30000;5861,29
3353;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,0545;0,157;5000;500;250;0,1;30000;13312,86
3354;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,109;0,314;5000;500;250;0,1;30000;17693,14
3355;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,00545;0,0157;5000;500;250;0,1;30000;33419,27
3356;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,0545;0,157;5000;500;250;0,1;30000;59757,55
3357;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,109;0,314;5000;500;250;0,1;30000;75087,48
3358;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,00545;0,0157;7000;500;250;0,1;30000;4298,8
3359;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,0545;0,157;7000;500;250;0,1;30000;10339,65
3360;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,109;0,314;7000;500;250;0,1;30000;14527,4
3361;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,00545;0,0157;7000;500;250;0,1;30000;7818,76
3362;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,0545;0,157;7000;500;250;0,1;30000;17390,87
3363;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,109;0,314;7000;500;250;0,1;30000;22980,76
3364;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,00545;0,0157;7000;500;250;0,1;30000;46016,09
3365;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,0545;0,157;7000;500;250;0,1;30000;79761,91
3366;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,109;0,314;7000;500;250;0,1;30000;99438,64
3367;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,00545;0,0157;9000;500;250;0,1;30000;5189,76
3368;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,0545;0,157;9000;500;250;0,1;30000;12171,5
3369;SF_BASE_CASE_MQR_003_262;125;0,00005;0,001;0,109;0,314;9000;500;250;0,1;30000;17029,84
3370;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,00545;0,0157;9000;500;250;0,1;30000;9458,74
3371;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,0545;0,157;9000;500;250;0,1;30000;20748,17
3372;SF_BASE_CASE_MQR_003_262;125;0,0001;0,002;0,109;0,314;9000;500;250;0,1;30000;27294,01
3373;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,00545;0,0157;9000;500;250;0,1;30000;56712,95
3374;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,0545;0,157;9000;500;250;0,1;30000;96450,88
3375;SF_BASE_CASE_MQR_003_262;125;0,001;0,02;0,109;0,314;9000;500;250;0,1;30000;119666,6
3376;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,00545;0,0157;5000;600;250;0,1;30000;3815,38
3377;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,0545;0,157;5000;600;250;0,1;30000;9625,4
3378;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,109;0,314;5000;600;250;0,1;30000;13577,86
3379;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,00545;0,0157;5000;600;250;0,1;30000;6824,96
3380;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,0545;0,157;5000;600;250;0,1;30000;15785,64
3381;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,109;0,314;5000;600;250;0,1;30000;21012,11
3382;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,00545;0,0157;5000;600;250;0,1;30000;37559,2
3383;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,0545;0,157;5000;600;250;0,1;30000;69394,7
3384;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,109;0,314;5000;600;250;0,1;30000;87869,59
3385;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,00545;0,0157;7000;600;250;0,1;30000;5062,38
3386;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,0545;0,157;7000;600;250;0,1;30000;12313,97
3387;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,109;0,314;7000;600;250;0,1;30000;17299,62
3388;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,00545;0,0157;7000;600;250;0,1;30000;9076,41
3389;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,0545;0,157;7000;600;250;0,1;30000;20603,31
3390;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,109;0,314;7000;600;250;0,1;30000;27281,44
3391;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,00545;0,0157;7000;600;250;0,1;30000;51551,8
3392;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,0545;0,157;7000;600;250;0,1;30000;92328,2
3393;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,109;0,314;7000;600;250;0,1;30000;116100,1
3394;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,00545;0,0157;9000;600;250;0,1;30000;6102,55
3395;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,0545;0,157;9000;600;250;0,1;30000;14494,63
3396;SF_BASE_CASE_MQR_003_263;126;0,00005;0,001;0,109;0,314;9000;600;250;0,1;30000;20283,31
3397;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,00545;0,0157;9000;600;250;0,1;30000;10951,09
3398;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,0545;0,157;9000;600;250;0,1;30000;24564,9
3399;SF_BASE_CASE_MQR_003_263;126;0,0001;0,002;0,109;0,314;9000;600;250;0,1;30000;32396,54
3400;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,00545;0,0157;9000;600;250;0,1;30000;63419,16
3401;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,0545;0,157;9000;600;250;0,1;30000;111424,4
3402;SF_BASE_CASE_MQR_003_263;126;0,001;0,02;0,109;0,314;9000;600;250;0,1;30000;139481,2
3403;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,00545;0,0157;5000;700;250;0,1;30000;4390,04
3404;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,0545;0,157;5000;700;250;0,1;30000;11161,26
3405;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,109;0,314;5000;700;250;0,1;30000;15726,77
3406;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,00545;0,0157;5000;700;250;0,1;30000;7761,89
3407;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,0545;0,157;5000;700;250;0,1;30000;18225,06
3408;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,109;0,314;5000;700;250;0,1;30000;24289,39
3409;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,00545;0,0157;5000;700;250;0,1;30000;41513,88
3410;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,0545;0,157;5000;700;250;0,1;30000;78730,34
3411;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,109;0,314;5000;700;250;0,1;30000;100254,5
3412;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,00545;0,0157;7000;700;250;0,1;30000;5813,41
3413;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,0545;0,157;7000;700;250;0,1;30000;14281,97
3414;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,109;0,314;7000;700;250;0,1;30000;20049,35
3415;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,00545;0,0157;7000;700;250;0,1;30000;10299,13
3416;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,0545;0,157;7000;700;250;0,1;30000;23767,57
3417;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,109;0,314;7000;700;250;0,1;30000;31530,53
3418;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,00545;0,0157;7000;700;250;0,1;30000;56813,66
3419;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,0545;0,157;7000;700;250;0,1;30000;104511,7
3420;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,109;0,314;7000;700;250;0,1;30000;132218,3
3421;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,00545;0,0157;9000;700;250;0,1;30000;6999,01
3422;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,0545;0,157;9000;700;250;0,1;30000;16811,21
3423;SF_BASE_CASE_MQR_003_264;127;0,00005;0,001;0,109;0,314;9000;700;250;0,1;30000;23514,7
3424;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,00545;0,0157;9000;700;250;0,1;30000;12399,38
3425;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,0545;0,157;9000;700;250;0,1;30000;28324,11
3426;SF_BASE_CASE_MQR_003_264;127;0,0001;0,002;0,109;0,314;9000;700;250;0,1;30000;37434,58
3427;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,00545;0,0157;9000;700;250;0,1;30000;69778,55
3428;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,0545;0,157;9000;700;250;0,1;30000;125885,2
3429;SF_BASE_CASE_MQR_003_264;127;0,001;0,02;0,109;0,314;9000;700;250;0,1;30000;158627,3
3430;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,00545;0,0157;5000;800;250;0,1;30000;4933,24
3431;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,0545;0,157;5000;800;250;0,1;30000;12639,91
3432;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,109;0,314;5000;800;250;0,1;30000;17795,32
3433;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,00545;0,0157;5000;800;250;0,1;30000;8675,92
3434;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,0545;0,157;5000;800;250;0,1;30000;20600,75
3435;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,109;0,314;5000;800;250;0,1;30000;27474,36
3436;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,00545;0,0157;5000;800;250;0,1;30000;45377,63
3437;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,0545;0,157;5000;800;250;0,1;30000;87851,52
3438;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,109;0,314;5000;800;250;0,1;30000;112353,2
3439;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,00545;0,0157;7000;800;250;0,1;30000;6522,75
3440;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,0545;0,157;7000;800;250;0,1;30000;16173,62
3441;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,109;0,314;7000;800;250;0,1;30000;22697,58
3442;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,00545;0,0157;7000;800;250;0,1;30000;11489,75
3443;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,0545;0,157;7000;800;250;0,1;30000;26849,5
3444;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,109;0,314;7000;800;250;0,1;30000;35662,47
3445;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,00545;0,0157;7000;800;250;0,1;30000;61935,86
3446;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,0545;0,157;7000;800;250;0,1;30000;116391
3447;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,109;0,314;7000;800;250;0,1;30000;147986
3448;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,00545;0,0157;9000;800;250;0,1;30000;7843,62
3449;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,0545;0,157;9000;800;250;0,1;30000;19035,68
3450;SF_BASE_CASE_MQR_003_265;128;0,00005;0,001;0,109;0,314;9000;800;250;0,1;30000;26627,31
3451;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,00545;0,0157;9000;800;250;0,1;30000;13817,33
3452;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,0545;0,157;9000;800;250;0,1;30000;31985,46
3453;SF_BASE_CASE_MQR_003_265;128;0,0001;0,002;0,109;0,314;9000;800;250;0,1;30000;42328,58
3454;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,00545;0,0157;9000;800;250;0,1;30000;75955,43
3455;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,0545;0,157;9000;800;250;0,1;30000;140036,2
3456;SF_BASE_CASE_MQR_003_265;128;0,001;0,02;0,109;0,314;9000;800;250;0,1;30000;177368,6
3457;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,00545;0,0157;5000;900;250;0,1;30000;5465,21
3458;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,0545;0,157;5000;900;250;0,1;30000;14099,81
3459;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,109;0,314;5000;900;250;0,1;30000;19831,7
3460;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,00545;0,0157;5000;900;250;0,1;30000;9577,74
3461;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,0545;0,157;5000;900;250;0,1;30000;22940,59
3462;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,109;0,314;5000;900;250;0,1;30000;30611,17
3463;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,00545;0,0157;5000;900;250;0,1;30000;49185,18
3464;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,0545;0,157;5000;900;250;0,1;30000;96826,6
3465;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,109;0,314;5000;900;250;0,1;30000;124300,5
3466;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,00545;0,0157;7000;900;250;0,1;30000;7217,96
3467;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,0545;0,157;7000;900;250;0,1;30000;18041,52
3468;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,109;0,314;7000;900;250;0,1;30000;25308,44
3469;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,00545;0,0157;7000;900;250;0,1;30000;12663,83
3470;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,0545;0,157;7000;900;250;0,1;30000;29886,08
3471;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,109;0,314;7000;900;250;0,1;30000;39732,55
3472;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,00545;0,0157;7000;900;250;0,1;30000;66977,87
3473;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,0545;0,157;7000;900;250;0,1;30000;128111,3
3474;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,109;0,314;7000;900;250;0,1;30000;163506,5
3475;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,00545;0,0157;9000;900;250;0,1;30000;8671,22
3476;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,0545;0,157;9000;900;250;0,1;30000;21230,58
3477;SF_BASE_CASE_MQR_003_266;129;0,00005;0,001;0,109;0,314;9000;900;250;0,1;30000;29697,5
3478;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,00545;0,0157;9000;900;250;0,1;30000;15213,99
3479;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,0545;0,157;9000;900;250;0,1;30000;35589,44
3480;SF_BASE_CASE_MQR_003_266;129;0,0001;0,002;0,109;0,314;9000;900;250;0,1;30000;47152,7
3481;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,00545;0,0157;9000;900;250;0,1;30000;82035,01
3482;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,0545;0,157;9000;900;250;0,1;30000;153971,9
3483;SF_BASE_CASE_MQR_003_266;129;0,001;0,02;0,109;0,314;9000;900;250;0,1;30000;195823,4
3484;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,00545;0,0157;5000;1000;250;0,1;30000;5978,54
3485;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,0545;0,157;5000;1000;250;0,1;30000;15498,87
3486;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,109;0,314;5000;1000;250;0,1;30000;21776,55
3487;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,00545;0,0157;5000;1000;250;0,1;30000;10432,73
3488;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,0545;0,157;5000;1000;250;0,1;30000;25170,87
3489;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,109;0,314;5000;1000;250;0,1;30000;33600,08
3490;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,00545;0,0157;5000;1000;250;0,1;30000;52762,48
3491;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,0545;0,157;5000;1000;250;0,1;30000;105380,9
3492;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,109;0,314;5000;1000;250;0,1;30000;135643,3
3493;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,00545;0,0157;7000;1000;250;0,1;30000;7887,98
3494;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,0545;0,157;7000;1000;250;0,1;30000;19832,86
3495;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,109;0,314;7000;1000;250;0,1;30000;27805,93
3496;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,00545;0,0157;7000;1000;250;0,1;30000;13777,14
3497;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,0545;0,157;7000;1000;250;0,1;30000;32782,72
3498;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,109;0,314;7000;1000;250;0,1;30000;43612,93
3499;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,00545;0,0157;7000;1000;250;0,1;30000;71730,71
3500;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,0545;0,157;7000;1000;250;0,1;30000;139238,7
3501;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,109;0,314;7000;1000;250;0,1;30000;178271,6
3502;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,00545;0,0157;9000;1000;250;0,1;30000;9469,03
3503;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,0545;0,157;9000;1000;250;0,1;30000;23335
3504;SF_BASE_CASE_MQR_003_267;130;0,00005;0,001;0,109;0,314;9000;1000;250;0,1;30000;32636,97
3505;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,00545;0,0157;9000;1000;250;0,1;30000;16539,37
3506;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,0545;0,157;9000;1000;250;0,1;30000;39025,3
3507;SF_BASE_CASE_MQR_003_267;130;0,0001;0,002;0,109;0,314;9000;1000;250;0,1;30000;51754,88
3508;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,00545;0,0157;9000;1000;250;0,1;30000;87751,54
3509;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,0545;0,157;9000;1000;250;0,1;30000;167280,7
3510;SF_BASE_CASE_MQR_003_267;130;0,001;0,02;0,109;0,314;9000;1000;250;0,1;30000;213416,4
3511;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,00545;0,0157;5000;100;250;0,1;85000;1027,31
3512;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,0545;0,157;5000;100;250;0,1;85000;2072,92
3513;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,109;0,314;5000;100;250;0,1;85000;2793,21
3514;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,00545;0,0157;5000;100;250;0,1;85000;2060,51
3515;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,0545;0,157;5000;100;250;0,1;85000;3603,23
3516;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,109;0,314;5000;100;250;0,1;85000;4532,7
3517;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,00545;0,0157;5000;100;250;0,1;85000;15311,94
3518;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,0545;0,157;5000;100;250;0,1;85000;21395,01
3519;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,109;0,314;5000;100;250;0,1;85000;24630,04
3520;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,00545;0,0157;7000;100;250;0,1;85000;1405,28
3521;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,0545;0,157;7000;100;250;0,1;85000;2702,86
3522;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,109;0,314;7000;100;250;0,1;85000;3608,88
3523;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,00545;0,0157;7000;100;250;0,1;85000;2838,32
3524;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,0545;0,157;7000;100;250;0,1;85000;4815,24
3525;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,109;0,314;7000;100;250;0,1;85000;5993,48
3526;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,00545;0,0157;7000;100;250;0,1;85000;21518,49
3527;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,0545;0,157;7000;100;250;0,1;85000;29445,9
3528;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,109;0,314;7000;100;250;0,1;85000;33637,11
3529;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,00545;0,0157;9000;100;250;0,1;85000;1725,31
3530;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,0545;0,157;9000;100;250;0,1;85000;3223,45
3531;SF_BASE_CASE_MQR_003_268;131;0,00005;0,001;0,109;0,314;9000;100;250;0,1;85000;4275,49
3532;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,00545;0,0157;9000;100;250;0,1;85000;3497,87
3533;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,0545;0,157;9000;100;250;0,1;85000;5826,09
3534;SF_BASE_CASE_MQR_003_268;131;0,0001;0,002;0,109;0,314;9000;100;250;0,1;85000;7202,84
3535;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,00545;0,0157;9000;100;250;0,1;85000;26824,13
3536;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,0545;0,157;9000;100;250;0,1;85000;36247,71
3537;SF_BASE_CASE_MQR_003_268;131;0,001;0,02;0,109;0,314;9000;100;250;0,1;85000;41250,44
3538;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,00545;0,0157;5000;200;250;0,1;85000;1599,37
3539;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,0545;0,157;5000;200;250;0,1;85000;3597,74
3540;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,109;0,314;5000;200;250;0,1;85000;4991
3541;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,00545;0,0157;5000;200;250;0,1;85000;3078,82
3542;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,0545;0,157;5000;200;250;0,1;85000;6098,64
3543;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,109;0,314;5000;200;250;0,1;85000;7913,98
3544;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,00545;0,0157;5000;200;250;0,1;85000;20684,64
3545;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,0545;0,157;5000;200;250;0,1;85000;31744,87
3546;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,109;0,314;5000;200;250;0,1;85000;37986,21
3547;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,00545;0,0157;7000;200;250;0,1;85000;2160,02
3548;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,0545;0,157;7000;200;250;0,1;85000;4638,88
3549;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,109;0,314;7000;200;250;0,1;85000;6386,25
3550;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,00545;0,0157;7000;200;250;0,1;85000;4186,79
3551;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,0545;0,157;7000;200;250;0,1;85000;8048,22
3552;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,109;0,314;7000;200;250;0,1;85000;10354,25
3553;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,00545;0,0157;7000;200;250;0,1;85000;28864,04
3554;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,0545;0,157;7000;200;250;0,1;85000;43125,94
3555;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,109;0,314;7000;200;250;0,1;85000;51149,31
3556;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,00545;0,0157;9000;200;250;0,1;85000;2632,76
3557;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,0545;0,157;9000;200;250;0,1;85000;5490,5
3558;SF_BASE_CASE_MQR_003_269;132;0,00005;0,001;0,109;0,314;9000;200;250;0,1;85000;7514,61
3559;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,00545;0,0157;9000;200;250;0,1;85000;5122,39
3560;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,0545;0,157;9000;200;250;0,1;85000;9664,37
3561;SF_BASE_CASE_MQR_003_269;132;0,0001;0,002;0,109;0,314;9000;200;250;0,1;85000;12353,5
3562;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,00545;0,0157;9000;200;250;0,1;85000;35829,04
3563;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,0545;0,157;9000;200;250;0,1;85000;52732,3
3564;SF_BASE_CASE_MQR_003_269;132;0,001;0,02;0,109;0,314;9000;200;250;0,1;85000;62203,68
3565;SF_BASE_CASE_MQR_003_270;133;0,00005;0,001;0,00545;0,0157;5000;300;250;0,1;85000;2167,76
3566;SF_BASE_CASE_MQR_003_270;133;0,00005;0,001;0,0545;0,157;5000;300;250;0,1;85000;5156,79
3567;SF_BASE_CASE_MQR_003_270;133;0,00005;0,001;0,109;0,314;5000;300;250;0,1;85000;7237,54
3568;SF_BASE_CASE_MQR_003_270;133;0,0001;0,002;0,00545;0,0157;5000;300;250;0,1;85000;4044,66
3569;SF_BASE_CASE_MQR_003_270;133;0,0001;0,002;0,0545;0,157;5000;300;250;0,1;85000;8616,12
3570;SF_BASE_CASE_MQR_003_270;133;0,0001;0,002;0,109;0,314;5000;300;250;0,1;85000;11343,46
3571;SF_BASE_CASE_MQR_003_270;133;0,001;0,02;0,00545;0,0157;5000;300;250;0,1;85000;25328,21
3572;SF_BASE_CASE_MQR_003_270;133;0,001;0,02;0,0545;0,157;5000;300;250;0,1;85000;41606,29
3573;SF_BASE_CASE_MQR_003_270;133;0,001;0,02;0,109;0,314;5000;300;250;0,1;85000;51008,16
3574;SF_BASE_CASE_MQR_003_270;133;0,00005;0,001;0,00545;0,0157;7000;300;250;0,1;85000;2905,13
3575;SF_BASE_CASE_MQR_003_270;133;0,00005;0,001;0,0545;0,157;7000;300;250;0,1;85000;6618,65
